Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,0,0,0,0,...,...,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,0,0,0,0,...,...,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,...,...,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,...,...,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,1,0,0,0,0,0,0,0,...,...,2
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,...,...,0
TENTATIVA DE HOMICÍDIO,2,1,1,0,0,0,0,1,1,0,...,...,6
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,...,...,0
LESÃO CORPORAL DOLOSA,13,23,19,15,15,21,15,13,21,18,...,...,173
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,6,13,5,2,6,8,3,7,4,3,...,...,57
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,0,0,0,0,1,0,0,0,...,...,3
LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,...,...,1
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,...,...,1
TOTAL DE ESTUPRO (4),0,0,1,2,0,1,1,0,1,0,...,...,6
ESTUPRO,0,0,0,1,0,0,0,0,0,0,...,...,1
ESTUPRO DE VULNERÁVEL,0,0,1,1,0,1,1,0,1,0,...,...,5
TOTAL DE ROUBO - OUTROS (1),49,46,47,50,36,40,56,46,45,41,...,...,456
ROUBO - OUTROS,48,44,47,50,36,40,55,45,45,40,...,...,450
ROUBO DE VEÍCULO,10,8,16,8,9,11,9,7,6,7,...,...,91
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,...,...,0
ROUBO DE CARGA,1,2,0,0,0,0,1,1,0,1,...,...,6
FURTO - OUTROS,78,68,87,88,75,82,77,98,93,82,...,...,828
FURTO DE VEÍCULO,17,18,19,25,26,21,19,34,10,17,...,...,206
