Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,...,...,...,...,...,...,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,...,...,...,...,...,...,0.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,...,...,...,...,...,...,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,...,...,...,...,...,...,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,...,...,...,...,...,...,0.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,1,0,...,...,...,...,...,...,1.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,...,...,...,...,...,...,0.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,...,...,...,...,...,...,0.0
LESÃO CORPORAL DOLOSA,15,20,24,11,11,11,...,...,...,...,...,...,92.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,6,15,13,15,17,15,...,...,...,...,...,...,81.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,3,2,1,1,1,...,...,...,...,...,...,8.0
LATROCÍNIO,0,0,0,0,0,0,...,...,...,...,...,...,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,...,...,...,...,...,...,0.0
TOTAL DE ESTUPRO (4),1,0,1,1,1,1,...,...,...,...,...,...,5.0
ESTUPRO,0,0,0,0,1,1,...,...,...,...,...,...,2.0
ESTUPRO DE VULNERÁVEL,1,0,1,1,0,0,...,...,...,...,...,...,3.0
TOTAL DE ROUBO - OUTROS (1),79,79,152,84,66,57,...,...,...,...,...,...,517.0
ROUBO - OUTROS,79,79,152,84,66,56,...,...,...,...,...,...,516.0
ROUBO DE VEÍCULO,1,0,1,1,0,1,...,...,...,...,...,...,4.0
ROUBO A BANCO,0,0,0,0,0,0,...,...,...,...,...,...,0.0
ROUBO DE CARGA,0,0,0,0,0,1,...,...,...,...,...,...,1.0
FURTO - OUTROS,266,329,868,328,351,341,...,...,...,...,...,...,2.483
FURTO DE VEÍCULO,19,42,32,26,22,19,...,...,...,...,...,...,160.0
