Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,1,1,1,1,0,0,0,...,...,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,1,1,1,1,0,0,0,...,...,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,1,0,0,1,2,0,2,0,...,...,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,...,...,0.0
TENTATIVA DE HOMICÍDIO,1,0,0,0,1,2,0,0,0,0,...,...,4.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,...,...,0.0
LESÃO CORPORAL DOLOSA,17,22,21,18,20,18,27,30,25,27,...,...,225.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,15,13,13,17,8,15,12,19,8,...,...,130.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,0,0,1,0,0,0,0,0,...,...,3.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
TOTAL DE ESTUPRO (4),5,1,5,2,3,2,4,0,2,4,...,...,28.0
ESTUPRO,0,0,2,0,1,0,1,0,1,3,...,...,8.0
ESTUPRO DE VULNERÁVEL,5,1,3,2,2,2,3,0,1,1,...,...,20.0
TOTAL DE ROUBO - OUTROS (1),134,100,124,104,97,108,103,128,118,125,...,...,1.141
ROUBO - OUTROS,133,100,121,100,93,106,101,127,116,124,...,...,1.121
ROUBO DE VEÍCULO,12,11,12,13,9,9,13,12,16,19,...,...,126.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
ROUBO DE CARGA,1,0,3,4,4,2,2,1,2,1,...,...,20.0
FURTO - OUTROS,137,140,151,150,181,171,185,190,178,170,...,...,1.653
FURTO DE VEÍCULO,23,18,33,16,22,21,26,19,16,26,...,...,220.0
