Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,1,2,0,0,0,0,...,...,3.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,1,2,0,0,0,0,...,...,3.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,1,1,0,0,1,0,2,0,...,...,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,...,...,0.0
TENTATIVA DE HOMICÍDIO,0,1,1,0,0,0,0,1,0,0,...,...,3.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,...,...,0.0
LESÃO CORPORAL DOLOSA,23,15,24,19,21,22,15,18,29,24,...,...,210.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,9,9,8,12,10,10,7,10,8,...,...,92.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,2,1,0,1,0,0,1,1,...,...,7.0
LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,...,...,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,...,...,1.0
TOTAL DE ESTUPRO (4),3,4,3,0,2,0,1,1,1,3,...,...,18.0
ESTUPRO,2,0,1,0,0,0,1,1,0,1,...,...,6.0
ESTUPRO DE VULNERÁVEL,1,4,2,0,2,0,0,0,1,2,...,...,12.0
TOTAL DE ROUBO - OUTROS (1),106,130,165,148,162,108,120,135,149,157,...,...,1380.0
ROUBO - OUTROS,103,127,165,146,160,105,117,135,149,155,...,...,1362.0
ROUBO DE VEÍCULO,4,4,9,8,4,3,12,4,7,12,...,...,67.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
ROUBO DE CARGA,3,3,0,2,2,3,3,0,0,2,...,...,18.0
FURTO - OUTROS,322,295,359,329,417,296,350,440,379,364,...,...,3551.0
FURTO DE VEÍCULO,69,74,97,77,69,49,63,93,73,68,...,...,732.0
